"name","type","class","exported","S4generic","args","package","priority","Rversion"
"stripplot                 ","closure    ","           ","TRUE","FALSE","(x, method = \""overplot\"", jitter = 0.1, offset = 1/3, \t    vertical = FALSE, group.names, xlim = NULL, ylim = NULL, \t    main = \""\"", ylab = \""\"", xlab = \""\"", pch = 0, col = par(\""fg\""), \t    cex = par(\""cex\""))                                                                                                                               ","base   ","NA","0.62.3"
"strsplit                  ","closure    ","           ","TRUE","FALSE","(x, split)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"structure                 ","closure    ","           ","TRUE","FALSE","(.Data, ...)                                                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"strwidth                  ","closure    ","           ","TRUE","FALSE","(s, units = \""user\"", cex = NULL)                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.62.3"
"sub                       ","closure    ","           ","TRUE","FALSE","(pattern, replacement, x, ignore.case = FALSE, extended = TRUE)                                                                                                                                                                                                                                                                                        ","base   ","NA","0.62.3"
"subset                    ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"subset.data.frame         ","closure    ","           ","TRUE","FALSE","(dfr, subset, select)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"subset.default            ","closure    ","           ","TRUE","FALSE","(x, subset)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"substitute                ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"substr                    ","closure    ","           ","TRUE","FALSE","(x, start, stop)                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"substring                 ","closure    ","           ","TRUE","FALSE","(text, first, last = 1e+06)                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"sum                       ","closure    ","           ","TRUE","FALSE","(..., na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"summary                   ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"summary.aov               ","closure    ","           ","TRUE","FALSE","(object, intercept = FALSE, keep.zero.df = TRUE, ...)                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"summary.data.frame        ","closure    ","           ","TRUE","FALSE","(object, maxsum = 7, ...)                                                                                                                                                                                                                                                                                                                              ","base   ","NA","0.62.3"
"summary.default           ","closure    ","           ","TRUE","FALSE","(object, ..., digits = max(3, .Options$digits - 3))                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"summary.factor            ","closure    ","           ","TRUE","FALSE","(object, maxsum = 100, ...)                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"summary.glm               ","closure    ","           ","TRUE","FALSE","(object, dispersion = NULL, correlation = FALSE, na.action = na.omit)                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"summary.glm.null          ","closure    ","           ","TRUE","FALSE","(object, dispersion = NULL, correlation = TRUE, na.action = na.omit)                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"summary.infl              ","closure    ","           ","TRUE","FALSE","(object, digits = max(2, .Options$digits - 5), ...)                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"summary.lm                ","closure    ","           ","TRUE","FALSE","(object, correlation = FALSE)                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"summary.lm.null           ","closure    ","           ","TRUE","FALSE","(z, correlation = FALSE)                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"summary.matrix            ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"svd                       ","closure    ","           ","TRUE","FALSE","(x, nu = min(n, p), nv = min(n, p))                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"sweep                     ","closure    ","           ","TRUE","FALSE","(x, MARGIN, STATS, FUN = \""-\"", ...)                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"switch                    ","closure    ","           ","TRUE","FALSE","(EXPR, ...)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"symbol.C                  ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"symbol.For                ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"symbols                   ","closure    ","           ","TRUE","FALSE","(...)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"symnum                    ","closure    ","           ","TRUE","FALSE","(x, cutpoints = c(0.3, 0.6, 0.8, 0.9, 0.95), symbols = c(\"" \"", \t    \"".\"", \"",\"", \""+\"", \""*\"", \""B\""), na = \""?\"", eps = 1e-05, corr = missing(cutpoints), \t    show.max = if (corr) \""1\"", show.min = NULL, lower.triangular = corr & \t    \t    is.matrix(x), diag.lower.tri = corr & !is.null(show.max))                                       ","base   ","NA","0.62.3"
"sys.call                  ","closure    ","           ","TRUE","FALSE","(which = 0)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"sys.calls                 ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"sys.frame                 ","closure    ","           ","TRUE","FALSE","(which = 0)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"sys.frames                ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"sys.function              ","closure    ","           ","TRUE","FALSE","(which = 0)                                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"sys.nframe                ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"sys.on.exit               ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"sys.parent                ","closure    ","           ","TRUE","FALSE","(n = 1)                                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"sys.parents               ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"sys.source                ","closure    ","           ","TRUE","FALSE","(file)                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"sys.status                ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"system                    ","closure    ","           ","TRUE","FALSE","(call, intern = FALSE)                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"system.file               ","closure    ","           ","TRUE","FALSE","(file = \""\"", pkg = .packages(), lib = .lib.loc)                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"system.time               ","closure    ","           ","TRUE","FALSE","(expr)                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"t                         ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"t.data.frame              ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"t.default                 ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"t.test                    ","closure    ","           ","TRUE","FALSE","(x, y = NULL, alternative = \""two.sided\"", mu = 0, paired = FALSE, \t    var.equal = FALSE, conf.level = 0.95)                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"table                     ","closure    ","           ","TRUE","FALSE","(..., exclude = c(NA, NaN))                                                                                                                                                                                                                                                                                                                            ","base   ","NA","0.62.3"
"tabulate                  ","closure    ","           ","TRUE","FALSE","(bin, nbins = max(bin))                                                                                                                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"tan                       ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"tanh                      ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"tapply                    ","closure    ","           ","TRUE","FALSE","(x, INDEX, FUN = NULL, simplify = TRUE, ...)                                                                                                                                                                                                                                                                                                           ","base   ","NA","0.62.3"
"tempfile                  ","closure    ","           ","TRUE","FALSE","(pattern = \""file\"")                                                                                                                                                                                                                                                                                                                                   ","base   ","NA","0.62.3"
"terms                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"terms.default             ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"terms.formula             ","closure    ","           ","TRUE","FALSE","(x, specials = NULL, abb = NULL, data = NULL, neg.out = TRUE, \t    keep.order = FALSE)                                                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"terms.terms               ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"terrain.colors            ","closure    ","           ","TRUE","FALSE","(n)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"tetragamma                ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"text                      ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"text.default              ","closure    ","           ","TRUE","FALSE","(x, y = NULL, labels = seq(along = x), adj = NULL, ...)                                                                                                                                                                                                                                                                                                ","base   ","NA","0.62.3"
"time                      ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"time.default              ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"time.ts                   ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"title                     ","closure    ","           ","TRUE","FALSE","(main = NULL, sub = NULL, xlab = NULL, ylab = NULL, \t    ...)                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"topo.colors               ","closure    ","           ","TRUE","FALSE","(n)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"trace                     ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"traceback                 ","closure    ","           ","TRUE","FALSE","()                                                                                                                                                                                                                                                                                                                                                     ","base   ","NA","0.62.3"
"transform                 ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"transform.data.frame      ","closure    ","           ","TRUE","FALSE","(dfr, ...)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"transform.default         ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"trigamma                  ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"trunc                     ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"trunc.default             ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"ts                        ","closure    ","           ","TRUE","FALSE","(data = NA, start = 1, end = numeric(0), frequency = 1, \t    deltat = 1, ts.eps = .Options$ts.eps)                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"tsp                       ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"tsp<-                     ","closure    ","           ","TRUE","FALSE","(x, value)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"typeof                    ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"unclass                   ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"undebug                   ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"unique                    ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"uniroot                   ","closure    ","           ","TRUE","FALSE","(f, interval, lower = min(interval), upper = max(interval), \t    tol = .Machine$double.eps^0.25, ...)                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"unix                      ","closure    ","           ","TRUE","FALSE","(call, intern = FALSE)                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"unix.time                 ","closure    ","           ","TRUE","FALSE","(expr)                                                                                                                                                                                                                                                                                                                                                 ","base   ","NA","0.62.3"
"unlink                    ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"unlist                    ","special    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"untrace                   ","builtin    ","           ","TRUE","NA","                                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"update                    ","closure    ","           ","TRUE","FALSE","(object, ...)                                                                                                                                                                                                                                                                                                                                          ","base   ","NA","0.62.3"
"update.default            ","closure    ","           ","TRUE","FALSE","(object, formula., ..., evaluate = TRUE)                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"update.formula            ","closure    ","           ","TRUE","FALSE","(old, new)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"upper.tri                 ","closure    ","           ","TRUE","FALSE","(x, diag = FALSE)                                                                                                                                                                                                                                                                                                                                      ","base   ","NA","0.62.3"
"var                       ","closure    ","           ","TRUE","FALSE","(x, y = x, na.rm = FALSE, use)                                                                                                                                                                                                                                                                                                                         ","base   ","NA","0.62.3"
"variable.names            ","closure    ","           ","TRUE","FALSE","(obj, ...)                                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"variable.names.lm         ","closure    ","           ","TRUE","FALSE","(obj, full = FALSE)                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
"vector                    ","closure    ","           ","TRUE","FALSE","(mode = \""logical\"", length = 0)                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"version                   ","list       ","simple.list","TRUE","FALSE","NA","base   ","NA","0.62.3"
"vi                        ","closure    ","           ","TRUE","FALSE","(name = NULL, file = \""\"")                                                                                                                                                                                                                                                                                                                             ","base   ","NA","0.62.3"
"warning                   ","closure    ","           ","TRUE","FALSE","(message = NULL)                                                                                                                                                                                                                                                                                                                                       ","base   ","NA","0.62.3"
"weighted.mean             ","closure    ","           ","TRUE","FALSE","(x, w, na.rm = FALSE)                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"weighted.residuals        ","closure    ","           ","TRUE","FALSE","(obj)                                                                                                                                                                                                                                                                                                                                                  ","base   ","NA","0.62.3"
"weights                   ","closure    ","           ","TRUE","FALSE","(x, ...)                                                                                                                                                                                                                                                                                                                                               ","base   ","NA","0.62.3"
"weights.lm                ","closure    ","           ","TRUE","FALSE","(x)                                                                                                                                                                                                                                                                                                                                                    ","base   ","NA","0.62.3"
